Name,Key,Value
operatingSystemVersion,operatingSystemVersion,3e978926-8c01-11d0-afda-00c04fd930c9
operatorCount,operatorCount,bf9679ee-0de6-11d0-a285-00aa003049e2
optionDescription,optionDescription,963d274d-48be-11d1-a9c3-0000f80367c1
options,options,19195a53-6da0-11d0-afd3-00c04fd930c9
optionsLocation,optionsLocation,963d274e-48be-11d1-a9c3-0000f80367c1
organization,organization,bf967aa3-0de6-11d0-a285-00aa003049e2
organizationalPerson,organizationalPerson,bf967aa4-0de6-11d0-a285-00aa003049e2
organizationalRole,organizationalRole,a8df74bf-c5ea-11d1-bbcb-0080c76670c0
organizationalStatus,organizationalStatus,28596019-7349-4d2f-adff-5a629961f942
organizationalUnit,organizationalUnit,bf967aa5-0de6-11d0-a285-00aa003049e2
originalDisplayTable,originalDisplayTable,5fd424ce-1262-11d0-a060-00aa006c33ed
originalDisplayTableMSDOS,originalDisplayTableMSDOS,5fd424cf-1262-11d0-a060-00aa006c33ed
otherFacsimileTelephoneNumber,otherFacsimileTelephoneNumber,0296c11d-40da-11d1-a9c0-0000f80367c1
otherHomePhone,otherHomePhone,f0f8ffa2-1191-11d0-a060-00aa006c33ed
otherIpPhone,otherIpPhone,4d146e4b-48d4-11d1-a9c3-0000f80367c1
otherLoginWorkstations,otherLoginWorkstations,bf9679f1-0de6-11d0-a285-00aa003049e2
otherMailbox,otherMailbox,0296c123-40da-11d1-a9c0-0000f80367c1
otherMobile,otherMobile,0296c11e-40da-11d1-a9c0-0000f80367c1
otherPager,otherPager,f0f8ffa4-1191-11d0-a060-00aa006c33ed
otherTelephone,otherTelephone,f0f8ffa5-1191-11d0-a060-00aa006c33ed
otherWellKnownObjects,otherWellKnownObjects,1ea64e5d-ac0f-11d2-90df-00c04fd91ab1
ou,ou,bf9679f0-0de6-11d0-a285-00aa003049e2
owner,owner,bf9679f3-0de6-11d0-a285-00aa003049e2
ownerBL,ownerBL,bf9679f4-0de6-11d0-a285-00aa003049e2
packageFlags,packageFlags,7d6c0e99-7e20-11d0-afd6-00c04fd930c9
packageName,packageName,7d6c0e98-7e20-11d0-afd6-00c04fd930c9
packageRegistration,packageRegistration,bf967aa6-0de6-11d0-a285-00aa003049e2
packageType,packageType,7d6c0e96-7e20-11d0-afd6-00c04fd930c9
pager,pager,f0f8ffa6-1191-11d0-a060-00aa006c33ed
parentCA,parentCA,5245801b-ca6a-11d0-afff-0000f80367c1
parentCACertificateChain,parentCACertificateChain,963d2733-48be-11d1-a9c3-0000f80367c1
parentGUID,parentGUID,2df90d74-009f-11d2-aa4c-00c04fd7d83a
partialAttributeDeletionList,partialAttributeDeletionList,28630ec0-41d5-11d1-a9c1-0000f80367c1
partialAttributeSet,partialAttributeSet,19405b9e-3cfa-11d1-a9c0-0000f80367c1
pekKeyChangeInterval,pekKeyChangeInterval,07383084-91df-11d1-aebc-0000f80367c1
pekList,pekList,07383083-91df-11d1-aebc-0000f80367c1
pendingCACertificates,pendingCACertificates,963d273c-48be-11d1-a9c3-0000f80367c1
pendingParentCA,pendingParentCA,963d273e-48be-11d1-a9c3-0000f80367c1
perMsgDialogDisplayTable,perMsgDialogDisplayTable,5fd424d3-1262-11d0-a060-00aa006c33ed
perRecipDialogDisplayTable,perRecipDialogDisplayTable,5fd424d4-1262-11d0-a060-00aa006c33ed
person,person,bf967aa7-0de6-11d0-a285-00aa003049e2
personalTitle,personalTitle,16775858-47f3-11d1-a9c3-0000f80367c1
photo,photo,9c979768-ba1a-4c08-9632-c6a5c1ed649a
physicalDeliveryOfficeName,physicalDeliveryOfficeName,bf9679f7-0de6-11d0-a285-00aa003049e2
physicalLocation,physicalLocation,b7b13122-b82e-11d0-afee-0000f80367c1
physicalLocationObject,physicalLocationObject,b7b13119-b82e-11d0-afee-0000f80367c1
pKICertificateTemplate,pKICertificateTemplate,e5209ca2-3bba-11d2-90cc-00c04fd91ab1
pKICriticalExtensions,pKICriticalExtensions,fc5a9106-3b9d-11d2-90cc-00c04fd91ab1
pKIDefaultCSPs,pKIDefaultCSPs,1ef6336e-3b9e-11d2-90cc-00c04fd91ab1
pKIDefaultKeySpec,pKIDefaultKeySpec,426cae6e-3b9d-11d2-90cc-00c04fd91ab1
pKIEnrollmentAccess,pKIEnrollmentAccess,926be278-56f9-11d2-90d0-00c04fd91ab1
pKIEnrollmentService,pKIEnrollmentService,ee4aa692-3bba-11d2-90cc-00c04fd91ab1
pKIExpirationPeriod,pKIExpirationPeriod,041570d2-3b9e-11d2-90cc-00c04fd91ab1
pKIExtendedKeyUsage,pKIExtendedKeyUsage,18976af6-3b9e-11d2-90cc-00c04fd91ab1
pKIKeyUsage,pKIKeyUsage,e9b0a87e-3b9d-11d2-90cc-00c04fd91ab1
pKIMaxIssuingDepth,pKIMaxIssuingDepth,f0bfdefa-3b9d-11d2-90cc-00c04fd91ab1
pKIOverlapPeriod,pKIOverlapPeriod,1219a3ec-3b9e-11d2-90cc-00c04fd91ab1
pKT,pKT,8447f9f1-1027-11d0-a05f-00aa006c33ed
pKTGuid,pKTGuid,8447f9f0-1027-11d0-a05f-00aa006c33ed
policyReplicationFlags,policyReplicationFlags,19405b96-3cfa-11d1-a9c0-0000f80367c1
portName,portName,281416c4-1968-11d0-a28f-00aa003049e2
posixAccount,posixAccount,ad44bb41-67d5-4d88-b575-7b20674e76d8
posixGroup,posixGroup,2a9350b8-062c-4ed0-9903-dde10d06deba
possibleInferiors,possibleInferiors,9a7ad94c-ca53-11d1-bbd0-0080c76670c0
possSuperiors,possSuperiors,bf9679fa-0de6-11d0-a285-00aa003049e2
postalAddress,postalAddress,bf9679fc-0de6-11d0-a285-00aa003049e2
postalCode,postalCode,bf9679fd-0de6-11d0-a285-00aa003049e2
postOfficeBox,postOfficeBox,bf9679fb-0de6-11d0-a285-00aa003049e2
preferredDeliveryMethod,preferredDeliveryMethod,bf9679fe-0de6-11d0-a285-00aa003049e2
preferredLanguage,preferredLanguage,856be0d0-18e7-46e1-8f5f-7ee4d9020e0d
preferredOU,preferredOU,bf9679ff-0de6-11d0-a285-00aa003049e2
prefixMap,prefixMap,52458022-ca6a-11d0-afff-0000f80367c1
presentationAddress,presentationAddress,a8df744b-c5ea-11d1-bbcb-0080c76670c0
previousCACertificates,previousCACertificates,963d2739-48be-11d1-a9c3-0000f80367c1
previousParentCA,previousParentCA,963d273d-48be-11d1-a9c3-0000f80367c1
primaryGroupID,primaryGroupID,bf967a00-0de6-11d0-a285-00aa003049e2
primaryGroupToken,primaryGroupToken,c0ed8738-7efd-4481-84d9-66d2db8be369
primaryInternationalISDNNumber,primaryInternationalISDNNumber,0296c11f-40da-11d1-a9c0-0000f80367c1
primaryTelexNumber,primaryTelexNumber,0296c121-40da-11d1-a9c0-0000f80367c1
printAttributes,printAttributes,281416d7-1968-11d0-a28f-00aa003049e2
printBinNames,printBinNames,281416cd-1968-11d0-a28f-00aa003049e2
printCollate,printCollate,281416d2-1968-11d0-a28f-00aa003049e2
printColor,printColor,281416d3-1968-11d0-a28f-00aa003049e2
printDuplexSupported,printDuplexSupported,281416cc-1968-11d0-a28f-00aa003049e2
printEndTime,printEndTime,281416ca-1968-11d0-a28f-00aa003049e2
printerName,printerName,244b296e-5abd-11d0-afd2-00c04fd930c9
printFormName,printFormName,281416cb-1968-11d0-a28f-00aa003049e2
printKeepPrintedJobs,printKeepPrintedJobs,ba305f6d-47e3-11d0-a1a6-00c04fd930c9
printLanguage,printLanguage,281416d6-1968-11d0-a28f-00aa003049e2
printMACAddress,printMACAddress,ba305f7a-47e3-11d0-a1a6-00c04fd930c9
printMaxCopies,printMaxCopies,281416d1-1968-11d0-a28f-00aa003049e2
printMaxResolutionSupported,printMaxResolutionSupported,281416cf-1968-11d0-a28f-00aa003049e2
printMaxXExtent,printMaxXExtent,ba305f6f-47e3-11d0-a1a6-00c04fd930c9
printMaxYExtent,printMaxYExtent,ba305f70-47e3-11d0-a1a6-00c04fd930c9
printMediaReady,printMediaReady,3bcbfcf5-4d3d-11d0-a1a6-00c04fd930c9
printMediaSupported,printMediaSupported,244b296f-5abd-11d0-afd2-00c04fd930c9
printMemory,printMemory,ba305f74-47e3-11d0-a1a6-00c04fd930c9
printMinXExtent,printMinXExtent,ba305f71-47e3-11d0-a1a6-00c04fd930c9
printMinYExtent,printMinYExtent,ba305f72-47e3-11d0-a1a6-00c04fd930c9
printNetworkAddress,printNetworkAddress,ba305f79-47e3-11d0-a1a6-00c04fd930c9
printNotify,printNotify,ba305f6a-47e3-11d0-a1a6-00c04fd930c9
printNumberUp,printNumberUp,3bcbfcf4-4d3d-11d0-a1a6-00c04fd930c9
printOrientationsSupported,printOrientationsSupported,281416d0-1968-11d0-a28f-00aa003049e2
printOwner,printOwner,ba305f69-47e3-11d0-a1a6-00c04fd930c9
printPagesPerMinute,printPagesPerMinute,19405b97-3cfa-11d1-a9c0-0000f80367c1
printQueue,printQueue,bf967aa8-0de6-11d0-a285-00aa003049e2
printRate,printRate,ba305f77-47e3-11d0-a1a6-00c04fd930c9
printRateUnit,printRateUnit,ba305f78-47e3-11d0-a1a6-00c04fd930c9
printSeparatorFile,printSeparatorFile,281416c6-1968-11d0-a28f-00aa003049e2
printShareName,printShareName,ba305f68-47e3-11d0-a1a6-00c04fd930c9
printSpooling,printSpooling,ba305f6c-47e3-11d0-a1a6-00c04fd930c9
printStaplingSupported,printStaplingSupported,ba305f73-47e3-11d0-a1a6-00c04fd930c9
printStartTime,printStartTime,281416c9-1968-11d0-a28f-00aa003049e2
printStatus,printStatus,ba305f6b-47e3-11d0-a1a6-00c04fd930c9
priority,priority,281416c7-1968-11d0-a28f-00aa003049e2
priorSetTime,priorSetTime,bf967a01-0de6-11d0-a285-00aa003049e2
priorValue,priorValue,bf967a02-0de6-11d0-a285-00aa003049e2
privateKey,privateKey,bf967a03-0de6-11d0-a285-00aa003049e2
privilegeAttributes,privilegeAttributes,19405b9a-3cfa-11d1-a9c0-0000f80367c1
privilegeDisplayName,privilegeDisplayName,19405b98-3cfa-11d1-a9c0-0000f80367c1
privilegeHolder,privilegeHolder,19405b9b-3cfa-11d1-a9c0-0000f80367c1
privilegeValue,privilegeValue,19405b99-3cfa-11d1-a9c0-0000f80367c1
productCode,productCode,d9e18317-8939-11d1-aebc-0000f80367c1
profilePath,profilePath,bf967a05-0de6-11d0-a285-00aa003049e2
proxiedObjectName,proxiedObjectName,e1aea402-cd5b-11d0-afff-0000f80367c1
proxyAddresses,proxyAddresses,bf967a06-0de6-11d0-a285-00aa003049e2
proxyGenerationEnabled,proxyGenerationEnabled,5fd424d6-1262-11d0-a060-00aa006c33ed
proxyLifetime,proxyLifetime,bf967a07-0de6-11d0-a285-00aa003049e2
publicKeyPolicy,publicKeyPolicy,80a67e28-9f22-11d0-afdd-00c04fd930c9
purportedSearch,purportedSearch,b4b54e50-943a-11d1-aebd-0000f80367c1
pwdHistoryLength,pwdHistoryLength,bf967a09-0de6-11d0-a285-00aa003049e2
pwdLastSet,pwdLastSet,bf967a0a-0de6-11d0-a285-00aa003049e2
pwdProperties,pwdProperties,bf967a0b-0de6-11d0-a285-00aa003049e2
qualityOfService,qualityOfService,80a67e4e-9f22-11d0-afdd-00c04fd930c9
queryFilter,queryFilter,cbf70a26-7e78-11d2-9921-0000f87a57d4
queryPoint,queryPoint,7bfdcb86-4807-11d1-a9c3-0000f80367c1
queryPolicy,queryPolicy,83cc7075-cca7-11d0-afff-0000f80367c1
queryPolicyBL,queryPolicyBL,e1aea404-cd5b-11d0-afff-0000f80367c1
queryPolicyObject,queryPolicyObject,e1aea403-cd5b-11d0-afff-0000f80367c1
rangeLower,rangeLower,bf967a0c-0de6-11d0-a285-00aa003049e2
rangeUpper,rangeUpper,bf967a0d-0de6-11d0-a285-00aa003049e2
rDNAttID,rDNAttID,bf967a0f-0de6-11d0-a285-00aa003049e2
registeredAddress,registeredAddress,bf967a10-0de6-11d0-a285-00aa003049e2
remoteMailRecipient,remoteMailRecipient,bf967aa9-0de6-11d0-a285-00aa003049e2
remoteServerName,remoteServerName,bf967a12-0de6-11d0-a285-00aa003049e2
remoteSource,remoteSource,bf967a14-0de6-11d0-a285-00aa003049e2
remoteSourceType,remoteSourceType,bf967a15-0de6-11d0-a285-00aa003049e2
remoteStorageGUID,remoteStorageGUID,2a39c5b0-8960-11d1-aebc-0000f80367c1
remoteStorageServicePoint,remoteStorageServicePoint,2a39c5bd-8960-11d1-aebc-0000f80367c1
replicaSource,replicaSource,bf967a18-0de6-11d0-a285-00aa003049e2
replInterval,replInterval,45ba9d1a-56fa-11d2-90d0-00c04fd91ab1
replPropertyMetaData,replPropertyMetaData,281416c0-1968-11d0-a28f-00aa003049e2
replTopologyStayOfExecution,replTopologyStayOfExecution,7bfdcb83-4807-11d1-a9c3-0000f80367c1
replUpToDateVector,replUpToDateVector,bf967a16-0de6-11d0-a285-00aa003049e2
repsFrom,repsFrom,bf967a1d-0de6-11d0-a285-00aa003049e2
repsTo,repsTo,bf967a1e-0de6-11d0-a285-00aa003049e2
requiredCategories,requiredCategories,7d6c0e93-7e20-11d0-afd6-00c04fd930c9
residentialPerson,residentialPerson,a8df74d6-c5ea-11d1-bbcb-0080c76670c0
retiredReplDSASignatures,retiredReplDSASignatures,7bfdcb7f-4807-11d1-a9c3-0000f80367c1
revision,revision,bf967a21-0de6-11d0-a285-00aa003049e2
rFC822LocalPart,rFC822LocalPart,b93e3a78-cbae-485e-a07b-5ef4ae505686
rid,rid,bf967a22-0de6-11d0-a285-00aa003049e2
rIDAllocationPool,rIDAllocationPool,66171889-8f3c-11d0-afda-00c04fd930c9
rIDAvailablePool,rIDAvailablePool,66171888-8f3c-11d0-afda-00c04fd930c9
rIDManager,rIDManager,6617188d-8f3c-11d0-afda-00c04fd930c9
rIDManagerReference,rIDManagerReference,66171886-8f3c-11d0-afda-00c04fd930c9
rIDNextRID,rIDNextRID,6617188c-8f3c-11d0-afda-00c04fd930c9
rIDPreviousAllocationPool,rIDPreviousAllocationPool,6617188a-8f3c-11d0-afda-00c04fd930c9
rIDSet,rIDSet,7bfdcb89-4807-11d1-a9c3-0000f80367c1
rIDSetReferences,rIDSetReferences,7bfdcb7b-4807-11d1-a9c3-0000f80367c1
rIDUsedPool,rIDUsedPool,6617188b-8f3c-11d0-afda-00c04fd930c9
rightsGuid,rightsGuid,8297931c-86d3-11d0-afda-00c04fd930c9
roleOccupant,roleOccupant,a8df7465-c5ea-11d1-bbcb-0080c76670c0
room,room,7860e5d2-c8b0-4cbb-bd45-d9455beb9206
roomNumber,roomNumber,81d7f8c2-e327-4a0d-91c6-b42d4009115f
rootTrust,rootTrust,7bfdcb80-4807-11d1-a9c3-0000f80367c1
rpcContainer,rpcContainer,80212842-4bdc-11d1-a9c4-0000f80367c1
rpcEntry,rpcEntry,bf967aac-0de6-11d0-a285-00aa003049e2
rpcGroup,rpcGroup,88611bdf-8cf4-11d0-afda-00c04fd930c9
rpcNsAnnotation,rpcNsAnnotation,88611bde-8cf4-11d0-afda-00c04fd930c9
rpcNsBindings,rpcNsBindings,bf967a23-0de6-11d0-a285-00aa003049e2
rpcNsCodeset,rpcNsCodeset,7a0ba0e0-8e98-11d0-afda-00c04fd930c9
rpcNsEntryFlags,rpcNsEntryFlags,80212841-4bdc-11d1-a9c4-0000f80367c1
rpcNsGroup,rpcNsGroup,bf967a24-0de6-11d0-a285-00aa003049e2
rpcNsInterfaceID,rpcNsInterfaceID,bf967a25-0de6-11d0-a285-00aa003049e2
rpcNsObjectID,rpcNsObjectID,29401c48-7a27-11d0-afd6-00c04fd930c9
rpcNsPriority,rpcNsPriority,bf967a27-0de6-11d0-a285-00aa003049e2
rpcNsProfileEntry,rpcNsProfileEntry,bf967a28-0de6-11d0-a285-00aa003049e2
rpcNsTransferSyntax,rpcNsTransferSyntax,29401c4a-7a27-11d0-afd6-00c04fd930c9
rpcProfile,rpcProfile,88611be1-8cf4-11d0-afda-00c04fd930c9
rpcProfileElement,rpcProfileElement,f29653cf-7ad0-11d0-afd6-00c04fd930c9
rpcServer,rpcServer,88611be0-8cf4-11d0-afda-00c04fd930c9
rpcServerElement,rpcServerElement,f29653d0-7ad0-11d0-afd6-00c04fd930c9
rRASAdministrationConnectionPoint,rRASAdministrationConnectionPoint,2a39c5be-8960-11d1-aebc-0000f80367c1
rRASAdministrationDictionary,rRASAdministrationDictionary,f39b98ae-938d-11d1-aebd-0000f80367c1
sAMAccountName,sAMAccountName,3e0abfd0-126a-11d0-a060-00aa006c33ed
sAMAccountType,sAMAccountType,6e7b626c-64f2-11d0-afd2-00c04fd930c9
samDomain,samDomain,bf967a90-0de6-11d0-a285-00aa003049e2
samDomainBase,samDomainBase,bf967a91-0de6-11d0-a285-00aa003049e2
samDomainUpdates,samDomainUpdates,04d2d114-f799-4e9b-bcdc-90e8f5ba7ebe
samServer,samServer,bf967aad-0de6-11d0-a285-00aa003049e2
schedule,schedule,dd712224-10e4-11d0-a05f-00aa006c33ed
schemaFlagsEx,schemaFlagsEx,bf967a2b-0de6-11d0-a285-00aa003049e2
schemaIDGUID,schemaIDGUID,bf967923-0de6-11d0-a285-00aa003049e2
schemaInfo,schemaInfo,f9fb64ae-93b4-11d2-9945-0000f87a57d4
schemaUpdate,schemaUpdate,1e2d06b4-ac8f-11d0-afe3-00c04fd930c9
schemaVersion,schemaVersion,bf967a2c-0de6-11d0-a285-00aa003049e2
scopeFlags,scopeFlags,16f3a4c2-7e79-11d2-9921-0000f87a57d4
scriptPath,scriptPath,bf9679a8-0de6-11d0-a285-00aa003049e2
sDRightsEffective,sDRightsEffective,c3dbafa6-33df-11d2-98b2-0000f87a57d4
searchFlags,searchFlags,bf967a2d-0de6-11d0-a285-00aa003049e2
searchGuide,searchGuide,bf967a2e-0de6-11d0-a285-00aa003049e2
secret,secret,bf967aae-0de6-11d0-a285-00aa003049e2
secretary,secretary,01072d9a-98ad-4a53-9744-e83e287278fb
securityIdentifier,securityIdentifier,bf967a2f-0de6-11d0-a285-00aa003049e2
securityObject,securityObject,bf967aaf-0de6-11d0-a285-00aa003049e2
securityPrincipal,securityPrincipal,bf967ab0-0de6-11d0-a285-00aa003049e2
seeAlso,seeAlso,bf967a31-0de6-11d0-a285-00aa003049e2
seqNotification,seqNotification,ddac0cf2-af8f-11d0-afeb-00c04fd930c9
serialNumber,serialNumber,bf967a32-0de6-11d0-a285-00aa003049e2
server,server,bf967a92-0de6-11d0-a285-00aa003049e2
serverName,serverName,09dcb7a0-165f-11d0-a064-00aa006c33ed
serverReference,serverReference,26d9736d-6070-11d1-a9c6-0000f80367c1
serverReferenceBL,serverReferenceBL,26d9736e-6070-11d1-a9c6-0000f80367c1
serverRole,serverRole,bf967a33-0de6-11d0-a285-00aa003049e2
serversContainer,serversContainer,f780acc0-56f0-11d1-a9c6-0000f80367c1
serverState,serverState,bf967a34-0de6-11d0-a285-00aa003049e2
serviceAdministrationPoint,serviceAdministrationPoint,b7b13123-b82e-11d0-afee-0000f80367c1
serviceBindingInformation,serviceBindingInformation,b7b1311c-b82e-11d0-afee-0000f80367c1
serviceClass,serviceClass,bf967ab1-0de6-11d0-a285-00aa003049e2
serviceClassID,serviceClassID,bf967a35-0de6-11d0-a285-00aa003049e2
serviceClassInfo,serviceClassInfo,bf967a36-0de6-11d0-a285-00aa003049e2
serviceClassName,serviceClassName,b7b1311d-b82e-11d0-afee-0000f80367c1
serviceConnectionPoint,serviceConnectionPoint,28630ec1-41d5-11d1-a9c1-0000f80367c1
serviceDNSName,serviceDNSName,28630eb8-41d5-11d1-a9c1-0000f80367c1
serviceDNSNameType,serviceDNSNameType,28630eba-41d5-11d1-a9c1-0000f80367c1
serviceInstance,serviceInstance,bf967ab2-0de6-11d0-a285-00aa003049e2
serviceInstanceVersion,serviceInstanceVersion,bf967a37-0de6-11d0-a285-00aa003049e2
servicePrincipalName,servicePrincipalName,f3a64788-5306-11d1-a9c5-0000f80367c1
setupCommand,setupCommand,7d6c0e97-7e20-11d0-afd6-00c04fd930c9
shadowAccount,shadowAccount,5b6d8467-1a18-4174-b350-9cc6e7b4ac8d
shadowExpire,shadowExpire,75159a00-1fff-4cf4-8bff-4ef2695cf643
shadowFlag,shadowFlag,8dfeb70d-c5db-46b6-b15e-a4389e6cee9b
shadowInactive,shadowInactive,86871d1f-3310-4312-8efd-af49dcfb2671
shadowLastChange,shadowLastChange,f8f2689c-29e8-4843-8177-e8b98e15eeac
shadowMax,shadowMax,f285c952-50dd-449e-9160-3b880d99988d
shadowMin,shadowMin,a76b8737-e5a1-4568-b057-dc12e04be4b2
shadowWarning,shadowWarning,7ae89c9c-2976-4a46-bb8a-340f88560117
shellContextMenu,shellContextMenu,553fd039-f32e-11d0-b0bc-00c04fd8dca6
shellPropertyPages,shellPropertyPages,52458039-ca6a-11d0-afff-0000f80367c1
shortServerName,shortServerName,45b01501-c419-11d1-bbc9-0080c76670c0
showInAddressBook,showInAddressBook,3e74f60e-3e73-11d1-a9c0-0000f80367c1
showInAdvancedViewOnly,showInAdvancedViewOnly,bf967984-0de6-11d0-a285-00aa003049e2
sIDHistory,sIDHistory,17eb4278-d167-11d0-b002-0000f80367c1
signatureAlgorithms,signatureAlgorithms,2a39c5b2-8960-11d1-aebc-0000f80367c1
simpleSecurityObject,simpleSecurityObject,5fe69b0b-e146-4f15-b0ab-c1e5d488e094
site,site,bf967ab3-0de6-11d0-a285-00aa003049e2
siteGUID,siteGUID,3e978924-8c01-11d0-afda-00c04fd930c9
siteLink,siteLink,d50c2cde-8951-11d1-aebc-0000f80367c1
siteLinkBridge,siteLinkBridge,d50c2cdf-8951-11d1-aebc-0000f80367c1
siteLinkList,siteLinkList,d50c2cdd-8951-11d1-aebc-0000f80367c1
siteList,siteList,d50c2cdc-8951-11d1-aebc-0000f80367c1
siteObject,siteObject,3e10944c-c354-11d0-aff8-0000f80367c1
siteObjectBL,siteObjectBL,3e10944d-c354-11d0-aff8-0000f80367c1
sitesContainer,sitesContainer,7a4117da-cd67-11d0-afff-0000f80367c1
siteServer,siteServer,1be8f17c-a9ff-11d0-afe2-00c04fd930c9
sn,sn,bf967a41-0de6-11d0-a285-00aa003049e2
sPNMappings,sPNMappings,2ab0e76c-7041-11d2-9905-0000f87a57d4
st,st,bf967a39-0de6-11d0-a285-00aa003049e2
storage,storage,bf967ab5-0de6-11d0-a285-00aa003049e2
street,street,bf967a3a-0de6-11d0-a285-00aa003049e2
streetAddress,streetAddress,f0f8ff84-1191-11d0-a060-00aa006c33ed
structuralObjectClass,structuralObjectClass,3860949f-f6a8-4b38-9950-81ecb6bc2982
subClassOf,subClassOf,bf967a3b-0de6-11d0-a285-00aa003049e2
subnet,subnet,b7b13124-b82e-11d0-afee-0000f80367c1
subnetContainer,subnetContainer,b7b13125-b82e-11d0-afee-0000f80367c1
subRefs,subRefs,bf967a3c-0de6-11d0-a285-00aa003049e2
subSchema,subSchema,5a8b3261-c38d-11d1-bbc9-0080c76670c0
subSchemaSubEntry,subSchemaSubEntry,9a7ad94d-ca53-11d1-bbd0-0080c76670c0
superiorDNSRoot,superiorDNSRoot,5245801d-ca6a-11d0-afff-0000f80367c1
superScopeDescription,superScopeDescription,963d274c-48be-11d1-a9c3-0000f80367c1
superScopes,superScopes,963d274b-48be-11d1-a9c3-0000f80367c1
supplementalCredentials,supplementalCredentials,bf967a3f-0de6-11d0-a285-00aa003049e2
supportedApplicationContext,supportedApplicationContext,1677588f-47f3-11d1-a9c3-0000f80367c1
syncAttributes,syncAttributes,037651e4-441d-11d1-a9c3-0000f80367c1
syncMembership,syncMembership,037651e3-441d-11d1-a9c3-0000f80367c1
syncWithObject,syncWithObject,037651e2-441d-11d1-a9c3-0000f80367c1
syncWithSID,syncWithSID,037651e5-441d-11d1-a9c3-0000f80367c1
systemAuxiliaryClass,systemAuxiliaryClass,bf967a43-0de6-11d0-a285-00aa003049e2
systemFlags,systemFlags,e0fa1e62-9b45-11d0-afdd-00c04fd930c9
systemMayContain,systemMayContain,bf967a44-0de6-11d0-a285-00aa003049e2
systemMustContain,systemMustContain,bf967a45-0de6-11d0-a285-00aa003049e2
systemOnly,systemOnly,bf967a46-0de6-11d0-a285-00aa003049e2
systemPossSuperiors,systemPossSuperiors,bf967a47-0de6-11d0-a285-00aa003049e2
telephoneNumber,telephoneNumber,bf967a49-0de6-11d0-a285-00aa003049e2
teletexTerminalIdentifier,teletexTerminalIdentifier,bf967a4a-0de6-11d0-a285-00aa003049e2
telexNumber,telexNumber,bf967a4b-0de6-11d0-a285-00aa003049e2
templateRoots,templateRoots,ed9de9a0-7041-11d2-9905-0000f87a57d4
templateRoots2,templateRoots2,b1cba91a-0682-4362-a659-153e201ef069
terminalServer,terminalServer,6db69a1c-9422-11d1-aebd-0000f80367c1
textEncodedORAddress,textEncodedORAddress,a8df7489-c5ea-11d1-bbcb-0080c76670c0
thumbnailLogo,thumbnailLogo,bf9679a9-0de6-11d0-a285-00aa003049e2
thumbnailPhoto,thumbnailPhoto,8d3bca50-1d7e-11d0-a081-00aa006c33ed
timeRefresh,timeRefresh,ddac0cf1-af8f-11d0-afeb-00c04fd930c9
timeVolChange,timeVolChange,ddac0cf0-af8f-11d0-afeb-00c04fd930c9
title,title,bf967a55-0de6-11d0-a285-00aa003049e2
tokenGroups,tokenGroups,b7c69e6d-2cc7-11d2-854e-00a0c983f608
tokenGroupsGlobalAndUniversal,tokenGroupsGlobalAndUniversal,46a9b11d-60ae-405a-b7e8-ff8a58d456d2
tokenGroupsNoGCAcceptable,tokenGroupsNoGCAcceptable,040fc392-33df-11d2-98b2-0000f87a57d4
tombstoneLifetime,tombstoneLifetime,16c3a860-1273-11d0-a060-00aa006c33ed
top,top,bf967ab7-0de6-11d0-a285-00aa003049e2
transportAddressAttribute,transportAddressAttribute,c1dc867c-a261-11d1-b606-0000f80367c1
transportDLLName,transportDLLName,26d97372-6070-11d1-a9c6-0000f80367c1
transportType,transportType,26d97374-6070-11d1-a9c6-0000f80367c1
treatAsLeaf,treatAsLeaf,8fd044e3-771f-11d1-aeae-0000f80367c1
treeName,treeName,28630ebd-41d5-11d1-a9c1-0000f80367c1
trustAttributes,trustAttributes,80a67e5a-9f22-11d0-afdd-00c04fd930c9
trustAuthIncoming,trustAuthIncoming,bf967a59-0de6-11d0-a285-00aa003049e2
trustAuthOutgoing,trustAuthOutgoing,bf967a5f-0de6-11d0-a285-00aa003049e2
trustDirection,trustDirection,bf967a5c-0de6-11d0-a285-00aa003049e2
trustedDomain,trustedDomain,bf967ab8-0de6-11d0-a285-00aa003049e2
trustParent,trustParent,b000ea7a-a086-11d0-afdd-00c04fd930c9
trustPartner,trustPartner,bf967a5d-0de6-11d0-a285-00aa003049e2
trustPosixOffset,trustPosixOffset,bf967a5e-0de6-11d0-a285-00aa003049e2
trustType,trustType,bf967a60-0de6-11d0-a285-00aa003049e2
typeLibrary,typeLibrary,281416e2-1968-11d0-a28f-00aa003049e2
uASCompat,uASCompat,bf967a61-0de6-11d0-a285-00aa003049e2
uid,uid,0bb0fca0-1e89-429f-901a-1413894d9f59
uidNumber,uidNumber,850fcc8f-9c6b-47e1-b671-7c654be4d5b3
uNCName,uNCName,bf967a64-0de6-11d0-a285-00aa003049e2
unicodePwd,unicodePwd,bf9679e1-0de6-11d0-a285-00aa003049e2
uniqueIdentifier,uniqueIdentifier,ba0184c7-38c5-4bed-a526-75421470580c
uniqueMember,uniqueMember,8f888726-f80a-44d7-b1ee-cb9df21392c8
unixHomeDirectory,unixHomeDirectory,bc2dba12-000f-464d-bf1d-0808465d8843
unixUserPassword,unixUserPassword,612cb747-c0e8-4f92-9221-fdd5f15b550d
unstructuredAddress,unstructuredAddress,50950839-cc4c-4491-863a-fcf942d684b7
